,id,date_recorded,gps_height,longitude,latitude,basin,public_meeting,scheme_management,construction_year,extraction_type_class,management,payment_type,water_quality,quantity,source,source_class,waterpoint_type,year_recorded,date_recordedMonth,date_recordedElapsed,population_log,age
12926,16939,2011-03-26 00:00:00,1391.0,38.5,-4.771505,Pangani,1,VWC,1972.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,82,0.6931471805599453,39.0
12927,60804,2011-04-13 00:00:00,488.78352999314455,33.18,-8.65814346,Lake Rukwa,1,VWC,2006.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,4,100,4.31748811353631,5.0
12928,15704,2011-08-18 00:00:00,292.0,32.75,-9.03055523,Lake Rukwa,1,VWC,1984.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,8,227,5.707110264748875,27.0
12929,48807,2013-02-21 00:00:00,118.0,39.99,-10.72315783,Ruvuma / Southern Coast,1,VWC,2011.0,motorpump,vwc,per bucket,soft,insufficient,machine dbh,groundwater,communal standpipe multiple,2013,2,780,6.55250788703459,2.0
12930,10913,2012-10-21 00:00:00,1559.0,34.71,-1.86026174,Lake Victoria,1,WUG,1990.0,handpump,wug,never pay,salty,insufficient,shallow well,groundwater,hand pump,2012,10,657,6.621405651764134,22.0
12931,61545,2013-01-28 00:00:00,205.0,38.64,-10.03641169,Ruvuma / Southern Coast,1,VWC,1983.0,other,vwc,never pay,unknown,dry,shallow well,groundwater,other,2013,1,756,5.707110264748875,30.0
12932,37822,2011-03-18 00:00:00,-25.0,38.9,-6.44884396,Wami / Ruvu,1,Company,2009.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,74,4.2626798770413155,2.0
12933,3474,2012-10-25 00:00:00,900.4864864864865,32.1,-3.40480874,Lake Tanganyika,1,WUG,1997.0,other,wug,unknown,soft,enough,shallow well,groundwater,other,2012,10,661,5.5254529391317835,15.0
12934,33257,2013-02-15 00:00:00,1195.6609532059533,34.27,-4.272552655573245,Lake Victoria,1,WUG,1997.0,handpump,wug,monthly,soft,insufficient,shallow well,groundwater,hand pump,2013,2,774,5.5254529391317835,16.0
12935,21503,2011-02-26 00:00:00,462.0,37.06,-6.80850897,Wami / Ruvu,1,VWC,1976.0,handpump,vwc,on failure,soft,insufficient,shallow well,groundwater,hand pump,2011,2,54,4.2626798770413155,35.0
12936,14268,2011-03-14 00:00:00,160.0,38.81,-5.12171681,Pangani,1,VWC,1999.0,gravity,vwc,never pay,soft,seasonal,spring,groundwater,communal standpipe,2011,3,70,4.61512051684126,12.0
12937,40583,2012-10-23 00:00:00,1329.0,33.94,-1.66224099,Lake Victoria,1,VWC,2011.0,handpump,vwc,monthly,soft,enough,machine dbh,groundwater,hand pump,2012,10,659,5.860786223465865,1.0
12938,65287,2011-03-23 00:00:00,950.2558139534884,36.17,-5.69716957,Wami / Ruvu,1,VWC,1985.0,motorpump,vwc,per bucket,soft,insufficient,machine dbh,groundwater,communal standpipe multiple,2011,3,79,4.060443010546419,26.0
12939,17622,2013-03-24 00:00:00,1291.0,37.04,-3.19777829,Pangani,1,Water Board,2001.0,gravity,water board,monthly,soft,enough,spring,groundwater,communal standpipe,2013,3,811,0.6931471805599453,12.0
12940,69264,2011-03-09 00:00:00,360.0,37.64,-6.12054758,Wami / Ruvu,1,VWC,2008.0,submersible,vwc,monthly,salty,enough,machine dbh,groundwater,communal standpipe,2011,3,65,0.6931471805599453,3.0
12941,42084,2012-10-03 00:00:00,1032.7902805318722,33.36,-3.59516855,Internal,1,Parastatal,1996.0,gravity,parastatal,unknown,soft,insufficient,rainwater harvesting,surface,communal standpipe,2012,10,639,4.627420794922911,16.0
12942,74154,2011-03-05 00:00:00,1249.0,38.33,-4.4585691,Pangani,1,VWC,2008.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,61,0.6931471805599453,3.0
12943,1520,2011-03-10 00:00:00,324.0,38.53,-4.98931546,Pangani,1,VWC,1978.0,gravity,vwc,never pay,soft,insufficient,river,surface,communal standpipe,2011,3,66,4.110873864173311,33.0
12944,73005,2012-10-19 00:00:00,547.4104575163399,33.52,-3.51209775,Internal,0,WUA,1984.0,gravity,wua,unknown,soft,enough,dam,surface,communal standpipe,2012,10,655,5.5254529391317835,28.0
12945,8490,2013-01-21 00:00:00,437.0,39.44,-10.83249951,Ruvuma / Southern Coast,1,Water Board,1982.0,submersible,vwc,never pay,soft,seasonal,machine dbh,groundwater,communal standpipe multiple,2013,1,749,0.6931471805599453,31.0
12946,68489,2011-04-06 00:00:00,530.2615384615384,34.37,-8.76800625,Rufiji,0,Water Board,2003.0,gravity,water board,never pay,soft,seasonal,river,surface,communal standpipe,2011,4,93,4.61512051684126,8.0
12947,18792,2011-07-29 00:00:00,1145.75,31.61,-1.77422461,Lake Victoria,1,VWC,1997.0,submersible,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,207,6.16541785423142,14.0
12948,51364,2011-03-19 00:00:00,227.0,36.69,-8.14309081,Rufiji,1,other,2007.0,submersible,unknown,never pay,soft,insufficient,machine dbh,groundwater,communal standpipe,2011,3,75,5.5254529391317835,4.0
12949,44553,2011-07-19 00:00:00,614.5600000000001,31.46,-2.83732474,Lake Tanganyika,1,VWC,1979.0,gravity,vwc,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,2011,7,197,5.8888779583328805,32.0
12950,12148,2012-10-26 00:00:00,1183.0,33.78,-1.85028173,Lake Victoria,1,VWC,2000.0,handpump,vwc,unknown,soft,enough,shallow well,groundwater,hand pump,2012,10,662,5.5254529391317835,12.0
12951,63920,2013-02-18 00:00:00,959.0,35.41,-10.58298219,Ruvuma / Southern Coast,1,VWC,2009.0,gravity,vwc,never pay,soft,dry,river,surface,communal standpipe,2013,2,777,5.707110264748875,4.0
12952,7497,2013-03-24 00:00:00,1387.0,37.51,-3.29120344,Pangani,1,VWC,1972.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2013,3,811,4.795790545596741,41.0
12953,1951,2011-03-12 00:00:00,139.0,37.8,-7.37431682,Wami / Ruvu,1,VWC,1986.0,handpump,vwc,on failure,unknown,dry,shallow well,groundwater,hand pump,2011,3,68,5.5254529391317835,25.0
12954,26958,2012-10-13 00:00:00,1185.4663967611334,33.82,-5.068321896720011,Lake Victoria,1,other,1997.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2012,10,649,5.351858133476067,15.0
12955,65897,2012-10-26 00:00:00,1084.7153846153847,34.57,-3.7762991345868855,Lake Victoria,1,VWC,1998.0,motorpump,vwc,never pay,soft,enough,lake,surface,communal standpipe,2012,10,662,5.351858133476067,14.0
12956,15227,2013-02-21 00:00:00,142.0,39.95,-10.71549117,Ruvuma / Southern Coast,1,VWC,2012.0,motorpump,vwc,unknown,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,780,6.364750756851911,1.0
12957,17963,2011-04-12 00:00:00,579.5700844146254,36.35,-6.22451133,Wami / Ruvu,1,VWC,2000.0,handpump,vwc,never pay,soft,seasonal,rainwater harvesting,surface,hand pump,2011,4,99,5.5254529391317835,11.0
12958,29326,2011-07-24 00:00:00,1188.546436603667,31.53,-1.83009241,Lake Victoria,1,VWC,1997.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,7,202,5.777652323222656,14.0
12959,59684,2011-04-20 00:00:00,439.0,37.14,-6.6612307,Wami / Ruvu,1,VWC,1981.0,submersible,vwc,per bucket,soft,insufficient,machine dbh,groundwater,communal standpipe,2011,4,107,6.066108090103747,30.0
12960,60256,2011-03-17 00:00:00,-10.0,38.69,-6.68703563,Wami / Ruvu,0,Company,2011.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,73,5.303304908059076,0.0
12961,40915,2011-03-13 00:00:00,961.7442191780822,39.15,-4.76640498,Pangani,1,VWC,2009.0,submersible,vwc,never pay,salty,insufficient,other,unknown,communal standpipe,2011,3,69,0.6931471805599453,2.0
12962,54884,2013-03-28 00:00:00,1646.0,37.28,-3.18766065,Pangani,0,Water Board,2007.0,gravity,water board,per bucket,soft,enough,river,surface,communal standpipe,2013,3,815,0.6931471805599453,6.0
12963,4505,2013-02-25 00:00:00,1005.0,35.35,-9.8921742,Lake Nyasa,1,VWC,2002.0,gravity,vwc,annually,soft,enough,river,surface,communal standpipe,2013,2,784,7.523481312573497,11.0
12964,24316,2011-07-16 00:00:00,1529.0,31.1,-7.34281625,Lake Rukwa,1,VWC,1984.0,other,vwc,never pay,unknown,unknown,machine dbh,groundwater,other,2011,7,194,0.6931471805599453,27.0
12965,2843,2013-01-24 00:00:00,1150.0,30.25,-4.62839919,Lake Tanganyika,1,Water authority,2000.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe multiple,2013,1,752,5.673323267171493,13.0
12966,38403,2011-07-10 00:00:00,1179.0656370656372,30.7,-2.47970346,Lake Victoria,1,VWC,1998.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,other,2011,7,188,5.860786223465865,13.0
12967,53329,2011-08-03 00:00:00,929.0,31.23,-7.10856885,Lake Rukwa,1,VWC,1997.0,handpump,vwc,annually,salty,enough,machine dbh,groundwater,hand pump,2011,8,212,6.573680166960646,14.0
12968,50169,2013-01-25 00:00:00,1705.0,34.88,-4.88290774,Internal,1,VWC,2000.0,submersible,vwc,per bucket,soft,insufficient,machine dbh,groundwater,communal standpipe,2013,1,753,6.68586094706836,13.0
12969,27766,2011-03-27 00:00:00,1720.0,35.03,-8.68721507,Rufiji,1,VWC,2000.0,handpump,vwc,annually,soft,enough,shallow well,groundwater,hand pump,2011,3,83,5.303304908059076,11.0
12970,55507,2013-07-03 00:00:00,745.0,35.47,-11.18887011,Ruvuma / Southern Coast,1,VWC,1989.0,other,vwc,on failure,soft,dry,shallow well,groundwater,other,2013,7,912,5.929589143389895,24.0
12971,6481,2012-11-12 00:00:00,2085.0,32.93,-5.24874426,Lake Tanganyika,1,VWC,1992.0,motorpump,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,2012,11,679,5.170483995038151,20.0
12972,28793,2012-11-15 00:00:00,1238.1105466808478,34.24,-3.02573941,Lake Victoria,1,Parastatal,1996.0,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,2012,11,682,5.62040086571715,16.0
12973,60763,2012-11-06 00:00:00,1185.4663967611334,33.82,-5.068321896720011,Lake Victoria,1,VWC,1997.0,gravity,vwc,never pay,soft,insufficient,lake,surface,communal standpipe multiple,2012,11,673,5.351858133476067,15.0
12974,54535,2013-01-19 00:00:00,1343.0,30.49,-5.70580202,Lake Tanganyika,1,Water authority,1985.0,other,water authority,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,747,3.871201010907891,28.0
12975,64182,2011-03-24 00:00:00,1201.0,38.48,-4.9257386,Pangani,1,VWC,2008.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,80,0.6931471805599453,3.0
12976,11863,2011-07-20 00:00:00,1136.2353720367835,31.41,-3.23187546,Lake Tanganyika,1,VWC,1998.0,handpump,vwc,monthly,milky,enough,shallow well,groundwater,hand pump,2011,7,198,5.860786223465865,13.0
12977,1945,2011-08-03 00:00:00,1270.0,33.04,-2.06472742,Lake Victoria,1,VWC,1982.0,other,vwc,never pay,soft,insufficient,lake,surface,communal standpipe,2011,8,212,6.2166061010848646,29.0
12978,42937,2011-03-28 00:00:00,1320.8839285714287,36.4,-6.9681069,Rufiji,1,VWC,1995.0,gravity,vwc,annually,soft,insufficient,spring,groundwater,communal standpipe multiple,2011,3,84,5.017279836814924,16.0
12979,7836,2011-03-26 00:00:00,328.0,36.4,-8.66837489,Rufiji,1,Water Board,2006.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe,2011,3,82,6.625392368007956,5.0
12980,10177,2011-08-08 00:00:00,576.5644311159579,32.15,-2.44426302,Lake Victoria,0,Private operator,1998.0,handpump,private operator,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,8,217,4.939855112035208,13.0
12981,44023,2011-03-08 00:00:00,346.0,38.51,-5.03860978,Pangani,1,VWC,2007.0,handpump,vwc,never pay,salty,seasonal,shallow well,groundwater,hand pump,2011,3,64,6.2166061010848646,4.0
12982,4736,2011-07-26 00:00:00,1276.5593220338983,30.98,-1.2790547,Lake Victoria,1,WUG,2011.0,gravity,vwc,never pay,soft,dry,spring,groundwater,communal standpipe,2011,7,204,5.5254529391317835,0.0
12983,10658,2013-01-29 00:00:00,1395.0,32.48,-3.71568905,Lake Tanganyika,1,other,2007.0,handpump,wug,unknown,milky,seasonal,shallow well,groundwater,hand pump,2013,1,757,4.3694478524670215,6.0
12984,18927,2011-10-07 00:00:00,1507.861111111111,33.9,-9.6164126,Lake Nyasa,1,VWC,1990.0,handpump,vwc,never pay,soft,enough,hand dtw,groundwater,hand pump,2011,10,277,0.6931471805599453,21.0
12985,42536,2011-03-04 00:00:00,1436.0,35.58,-7.78276968,Rufiji,1,VWC,1983.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,3,60,0.6931471805599453,28.0
12986,60925,2011-07-29 00:00:00,796.6810344827586,33.06,-2.490902,Lake Victoria,1,VWC,1995.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,7,207,5.860786223465865,16.0
12987,20026,2011-08-09 00:00:00,1128.254297973275,31.14,-1.44212867,Lake Victoria,1,other,1998.0,other,vwc,never pay,soft,enough,shallow well,groundwater,other,2011,8,218,5.5254529391317835,13.0
12988,62025,2011-07-06 00:00:00,1702.6666666666667,33.6,-9.21519611,Lake Nyasa,1,VWC,2003.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2011,7,184,4.02535169073515,8.0
12989,65029,2013-01-16 00:00:00,809.0,29.68,-4.90513186,Lake Tanganyika,1,Other,2004.0,other,other,never pay,soft,dry,shallow well,groundwater,other,2013,1,744,6.90875477931522,9.0
12990,34443,2011-07-21 00:00:00,849.3025054466231,32.79,-8.982525,Lake Rukwa,1,VWC,1998.0,handpump,vwc,on failure,soft,enough,shallow well,groundwater,hand pump,2011,7,199,4.948759890378168,13.0
12991,49050,2012-10-30 00:00:00,1484.0,34.09,-1.9150372,Lake Victoria,1,WUG,1993.0,handpump,wug,unknown,salty,enough,shallow well,groundwater,hand pump,2012,10,666,5.993961427306569,19.0
12992,16075,2012-11-09 00:00:00,944.8689247311828,33.83,-5.05485615,Internal,1,VWC,1995.0,gravity,vwc,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,2012,11,676,5.375278407684165,17.0
12993,14208,2013-02-14 00:00:00,1408.0,30.1,-4.36796365,Lake Tanganyika,1,Water authority,1996.0,gravity,water board,monthly,soft,enough,river,surface,communal standpipe,2013,2,773,7.0909098220799835,17.0
12994,42791,2011-02-25 00:00:00,1761.0,35.4,-7.977228399999999,Rufiji,1,VWC,2004.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,2,53,6.042632833682381,7.0
12995,49532,2013-02-11 00:00:00,1230.0,34.84,-6.07760769,Rufiji,0,VWC,1975.0,motorpump,vwc,never pay,salty abandoned,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,770,6.2166061010848646,38.0
12996,33022,2013-01-21 00:00:00,364.0,38.81,-10.64783167,Ruvuma / Southern Coast,1,VWC,1975.0,other,vwc,never pay,salty abandoned,enough,machine dbh,groundwater,other,2013,1,749,5.017279836814924,38.0
12997,67529,2011-03-14 00:00:00,137.0,38.34,-6.60470306,Wami / Ruvu,0,WUA,2009.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,70,3.044522437723423,2.0
12998,47546,2011-02-26 00:00:00,104.0,39.02,-7.10694297,Wami / Ruvu,1,VWC,2000.0,handpump,vwc,per bucket,soft,enough,machine dbh,groundwater,hand pump,2011,2,54,5.707110264748875,11.0
12999,28169,2012-10-19 00:00:00,900.4864864864865,32.02,-4.58379837,Lake Tanganyika,1,VWC,1997.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2012,10,655,5.5254529391317835,15.0
13000,17256,2011-08-02 00:00:00,866.0,31.43,-7.14876619,Lake Rukwa,0,VWC,2000.0,handpump,vwc,never pay,salty abandoned,enough,hand dtw,groundwater,hand pump,2011,8,211,3.9318256327243257,11.0
13001,27252,2013-02-07 00:00:00,768.0,29.83,-5.19587442,Lake Tanganyika,1,VWC,2008.0,other,vwc,unknown,soft,enough,shallow well,groundwater,other,2013,2,766,7.313886831633462,5.0
13002,11454,2011-11-07 00:00:00,715.4705882352941,33.94,-9.61384154,Lake Nyasa,1,VWC,2003.0,gravity,vwc,never pay,soft,dry,spring,groundwater,communal standpipe,2011,11,308,4.948759890378168,8.0
13003,24354,2013-02-17 00:00:00,1281.0,34.57,-4.31725279,Internal,1,VWC,1992.0,handpump,vwc,never pay,soft,dry,shallow well,groundwater,hand pump,2013,2,776,5.5053315359323625,21.0
13004,49659,2011-03-16 00:00:00,1250.0,35.8,-7.48404035,Rufiji,1,VWC,1984.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,3,72,0.6931471805599453,27.0
13005,59703,2011-03-03 00:00:00,-11.0,38.86,-8.01004257,Rufiji,1,VWC,2004.0,handpump,vwc,never pay,soft,dry,shallow well,groundwater,other,2011,3,59,0.6931471805599453,7.0
13006,15534,2013-02-26 00:00:00,598.0,37.32,-11.11422064,Ruvuma / Southern Coast,1,VWC,2000.0,handpump,vwc,annually,soft,enough,machine dbh,groundwater,hand pump,2013,2,785,0.6931471805599453,13.0
13007,57208,2011-07-23 00:00:00,811.0,33.42,-3.09606623,Lake Victoria,1,VWC,2000.0,handpump,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,7,201,5.62040086571715,11.0
13008,12820,2013-02-03 00:00:00,74.0,39.71,-10.34882001,Ruvuma / Southern Coast,0,VWC,1993.0,submersible,vwc,monthly,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,762,5.993961427306569,20.0
13009,42519,2011-07-20 00:00:00,1591.0,31.74,-1.48205841,Lake Victoria,1,VWC,2004.0,gravity,vwc,never pay,unknown,dry,spring,groundwater,communal standpipe,2011,7,198,7.313886831633462,7.0
13010,61228,2013-02-25 00:00:00,1699.0,37.55,-2.98428996,Internal,1,Company,2000.0,gravity,company,monthly,soft,enough,spring,groundwater,communal standpipe,2013,2,784,0.6931471805599453,13.0
13011,17780,2011-08-04 00:00:00,829.5,32.26,-2.49099798,Lake Victoria,1,VWC,1996.0,handpump,vwc,never pay,soft,dry,shallow well,groundwater,hand pump,2011,8,213,5.5254529391317835,15.0
13012,9587,2011-04-05 00:00:00,982.0,37.09,-5.99783924,Wami / Ruvu,1,VWC,1996.0,handpump,vwc,never pay,salty,enough,shallow well,groundwater,hand pump,2011,4,92,5.198497031265826,15.0
13013,35313,2011-04-03 00:00:00,1228.4783333333335,33.89,-9.2891224,Lake Nyasa,1,Parastatal,1998.0,gravity,parastatal,unknown,soft,enough,spring,groundwater,communal standpipe,2011,4,90,6.030685260261263,13.0
13014,48852,2011-04-08 00:00:00,857.2029664324746,36.56,-6.53006897,Wami / Ruvu,1,VWC,1996.0,other,vwc,never pay,salty,enough,shallow well,groundwater,other,2011,4,95,0.6931471805599453,15.0
13015,26297,2011-03-31 00:00:00,1267.6906474820144,35.7,-5.51912641,Internal,1,VWC,2003.0,motorpump,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,2011,3,87,4.948759890378168,8.0
13016,50871,2013-02-01 00:00:00,258.0,39.03,-10.95142803,Ruvuma / Southern Coast,1,VWC,1984.0,handpump,vwc,unknown,salty,enough,machine dbh,groundwater,hand pump,2013,2,760,0.6931471805599453,29.0
13017,41014,2011-03-07 00:00:00,1731.0,34.92,-9.33473808,Rufiji,1,VWC,2008.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2011,3,63,3.044522437723423,3.0
13018,14737,2012-10-24 00:00:00,1691.0,34.47,-1.36623629,Lake Victoria,1,other,1998.0,other,vwc,unknown,soft,enough,shallow well,groundwater,other,2012,10,660,5.707110264748875,14.0
13019,29103,2013-02-09 00:00:00,1326.0,30.84,-3.42361719,Lake Tanganyika,1,VWC,2009.0,gravity,vwc,unknown,soft,enough,spring,groundwater,improved spring,2013,2,768,5.303304908059076,4.0
13020,13272,2013-02-12 00:00:00,1502.0,34.47,-4.42528114,Internal,1,Parastatal,2010.0,submersible,parastatal,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,771,5.4638318050256105,3.0
13021,60981,2011-03-21 00:00:00,969.7511312217194,36.29,-6.67683574,Rufiji,1,VWC,1997.0,other,vwc,never pay,soft,enough,spring,groundwater,improved spring,2011,3,77,5.170483995038151,14.0
13022,23040,2013-03-21 00:00:00,1534.0,37.39,-3.25484925,Pangani,1,VWC,2000.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2013,3,808,5.017279836814924,13.0
13023,69479,2011-07-22 00:00:00,834.8,30.54,-2.86393503,Lake Victoria,1,VWC,2009.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,7,200,5.303304908059076,2.0
13024,61110,2011-08-08 00:00:00,1313.1594725980576,32.72,-8.8923686,Lake Rukwa,0,VWC,2003.0,handpump,vwc,on failure,soft,seasonal,shallow well,groundwater,hand pump,2011,8,217,5.339939041238856,8.0
13025,5912,2011-08-03 00:00:00,1120.5115870153782,31.83,-1.28304137,Lake Victoria,1,VWC,1998.0,gravity,vwc,never pay,soft,enough,rainwater harvesting,surface,communal standpipe,2011,8,212,5.5254529391317835,13.0
13026,69460,2012-10-12 00:00:00,876.75,33.88,-3.32653379,Internal,1,WUG,1987.0,handpump,wug,other,soft,enough,shallow well,groundwater,hand pump,2012,10,648,3.9318256327243257,25.0
13027,9268,2013-01-28 00:00:00,133.0,39.47,-9.83803737,Ruvuma / Southern Coast,0,VWC,1986.0,handpump,vwc,never pay,salty,enough,machine dbh,groundwater,hand pump,2013,1,756,6.483107351457199,27.0
13028,58766,2013-03-04 00:00:00,1440.0,36.83,-3.32548451,Pangani,1,VWC,2002.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,communal standpipe,2013,3,791,4.23410650459726,11.0
